IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP65;IP_PROP1;IP_PROP2;IP_PROP19;IP_PROP4;IP_PROP3;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP12;IP_PROP14;IP_PROP59;IP_PROP13;IP_PROP15;IP_PROP16;IP_PROP18;IP_PROP17;IP_PROP60;IP_PROP20;IP_PROP21;IP_PROP22;IC_GROUP0;IC_GROUP1;IC_GROUP2
462;Растительные добавки: красный лук;462;N;;;;;text;;;text;rastitelnye_dobavki_krasnyy_luk;500;;;;;;;;;;;;;;;;204;525;;;;;;Нет;;30;30;Пицца;;
462;Растительные добавки: красный лук;462;N;;;;;text;;;text;rastitelnye_dobavki_krasnyy_luk;500;;;;;;;;;;;;;;;;204;526;;;;;;Нет;;30;30;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;488;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;489;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;490;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;491;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;492;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;493;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;494;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;495;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;496;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;497;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;498;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;499;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;500;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;501;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;502;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;503;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;504;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;505;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;506;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;507;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;508;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;509;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;510;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;511;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;512;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;513;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;514;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;515;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;516;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;517;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;518;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;519;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;520;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;521;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;522;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;523;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;524;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;525;;;;;;Нет;;50;50;Пицца;;
463;Растительные добавки: огурцы маринов.;463;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_marinov;500;;;;;;;;;;;;;;;;203;526;;;;;;Нет;;50;50;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;488;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;489;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;490;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;491;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;492;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;493;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;494;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;495;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;496;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;497;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;498;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;499;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;500;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;501;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;502;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;503;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;504;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;505;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;506;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;507;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;508;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;509;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;510;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;511;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;512;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;513;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;514;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;515;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;516;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;517;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;518;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;519;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;520;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;521;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;522;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;523;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;524;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;525;;;;;;Нет;;30;30;Пицца;;
464;Растительные добавки: огурцы свежие;464;N;;;;;text;;;text;rastitelnye_dobavki_ogurtsy_svezhie;500;;;;;;;;;;;;;;;;202;526;;;;;;Нет;;30;30;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;488;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;489;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;490;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;491;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;492;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;493;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;494;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;495;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;496;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;497;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;498;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;499;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;500;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;501;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;502;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;503;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;504;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;505;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;506;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;507;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;508;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;509;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;510;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;511;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;512;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;513;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;514;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;515;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;516;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;517;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;518;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;519;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;520;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;521;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;522;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;523;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;524;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;525;;;;;;Нет;;50;50;Пицца;;
465;Растительные добавки: оливки;465;N;;;;;text;;;text;rastitelnye_dobavki_olivki;500;;;;;;;;;;;;;;;;205;526;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;488;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;489;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;490;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;491;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;492;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;493;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;494;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;495;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;496;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;497;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;498;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;499;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;500;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;501;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;502;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;503;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;504;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;505;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;506;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;507;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;508;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;509;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;510;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;511;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;512;;;;;;Нет;;50;50;Пицца;;
466;Растительные добавки: перец консерв.;466;N;;;;;text;;;text;rastitelnye_dobavki_perets_konserv;500;;;;;;;;;;;;;;;;197;513;;;;;;Нет;;50;50;Пицца;;
